output	sample	tool	fp	tp	fn	tn	sensitivity	specificity	pred_val_pos	pred_val_neg
full	Huttenhower_LC1	OneCodexAbundanceFiltered	4	108	8	516832	0.931034482758621	0.999992260601042	0.964285714285714	0.999984521321879
full	Huttenhower_LC1	PhyloSift	1636	114	2	515194	0.982758620689655	0.996834549078033	0.0651428571428571	0.999996117982283
full	Huttenhower_LC1	PhyloSift90pct	163	111	5	516670	0.956896551724138	0.999684617661798	0.405109489051095	0.99999032273673
full	Huttenhower_LC2	BlastMeganFiltered	23	111	21	516810	0.840909090909091	0.999955498197677	0.828358208955224	0.999959367762383
full	Huttenhower_LC2	BlastMeganFilteredLiberal	29	122	10	516793	0.924242424242424	0.999943887837592	0.80794701986755	0.999980650267123
full	Huttenhower_LC2	ClarkM1Default	211	132	0	516601	1	0.99959172774626	0.384839650145773	1
full	Huttenhower_LC2	ClarkM4Spaced	223	132	0	516589	1	0.999568508471166	0.371830985915493	1
full	Huttenhower_LC2	DiamondMegan	11	110	22	516823	0.833333333333333	0.999978716570504	0.909090909090909	0.999957434046958
full	Huttenhower_LC2	Gottcha	0	111	21	516833	0.840909090909091	1	1	0.999959369570517
full	Huttenhower_LC2	Kraken	301	130	2	516513	0.984848484848485	0.999417585436927	0.301624129930394	0.999996127895608
full	Huttenhower_LC2	KrakenFiltered	130	129	3	516685	0.977272727272727	0.999748459313294	0.498069498069498	0.999994193788127
full	Huttenhower_LC2	LMAT	223	132	0	516589	1	0.999568508471166	0.371830985915493	1
full	Huttenhower_LC2	MetaFlow	0	40	92	516904	0.303030303030303	1	1	0.999822048913338
full	Huttenhower_LC2	MetaPallette-SmallDB-qual4-default	6	75	57	516863	0.568181818181818	0.999988391642757	0.925925925925926	0.999889731486497
full	Huttenhower_LC2	MetaPallette-SmallDB-qual4-specific	5	80	52	516859	0.606060606060606	0.999990326275384	0.941176470588235	0.999899402411634
full	Huttenhower_LC2	Metaphlan	14	107	25	516823	0.810606060606061	0.999972912156057	0.884297520661157	0.999951629879578
full	Huttenhower_LC2	NBC	1904	47	85	514993	0.356060606060606	0.996316480846281	0.0240902101486417	0.999834976450169
full	Huttenhower_LC2	OneCodexAbundanceFiltered	2	132	0	516810	1	0.999996130120818	0.985074626865672	1
full	Huttenhower_LC2	PhyloSift	1478	131	1	515335	0.992424242424242	0.997140164817836	0.0814170292106899	0.99999805951845
full	Huttenhower_LC2	PhyloSift90pct	120	118	14	516706	0.893939393939394	0.999767813538793	0.495798319327731	0.999972906022604
full	Huttenhower_LC3	BlastMeganFiltered	19	89	19	516836	0.824074074074074	0.999963239206354	0.824074074074074	0.999963239206354
full	Huttenhower_LC3	BlastMeganFilteredLiberal	21	90	18	516833	0.833333333333333	0.999959369570517	0.810810810810811	0.999965173715442
full	Huttenhower_LC3	ClarkM1Default	393	108	0	516443	1	0.999239604052349	0.215568862275449	1
full	Huttenhower_LC3	ClarkM4Spaced	245	108	0	516591	1	0.999525961813805	0.305949008498584	1
full	Huttenhower_LC3	DiamondMegan	5	85	23	516854	0.787037037037037	0.999990326181802	0.944444444444444	0.999955501985966
full	Huttenhower_LC3	Gottcha	0	85	23	516859	0.787037037037037	1	1	0.999955502416412
full	Huttenhower_LC3	Kraken	506	106	2	516332	0.981481481481482	0.999020969820331	0.173202614379085	0.999996126538249
full	Huttenhower_LC3	KrakenFiltered	143	106	2	516695	0.981481481481482	0.99972331755792	0.42570281124498	0.999996129259508
full	Huttenhower_LC3	LMAT	247	108	0	516589	1	0.999522092114326	0.304225352112676	1
full	Huttenhower_LC3	MetaFlow	0	31	77	516913	0.287037037037037	1	1	0.999851060948954
full	Huttenhower_LC3	MetaPallette-SmallDB-qual4-default	5	59	49	516880	0.546296296296296	0.999990326668408	0.921875	0.999905209419475
full	Huttenhower_LC3	MetaPallette-SmallDB-qual4-specific	4	68	40	516872	0.62962962962963	0.999992261199978	0.944444444444444	0.99992261738942
full	Huttenhower_LC3	Metaphlan	12	79	29	516853	0.731481481481482	0.99997678310584	0.868131868131868	0.999943894351129
full	Huttenhower_LC3	NBC	1875	34	74	515035	0.314814814814815	0.996372676094485	0.0178103719224725	0.999856341085091
full	Huttenhower_LC3	OneCodexAbundanceFiltered	9	101	7	516834	0.935185185185185	0.99998258658819	0.918181818181818	0.999986456182849
full	Huttenhower_LC3	PhyloSift	1681	102	6	515161	0.944444444444444	0.996747555345734	0.0572069545709478	0.999988353291263
full	Huttenhower_LC3	PhyloSift90pct	182	90	18	516672	0.833333333333333	0.999647869611147	0.330882352941176	0.999965162863613
full	Huttenhower_LC4	BlastMeganFiltered	16	90	31	516838	0.743801652892562	0.999969043482299	0.849056603773585	0.999940023487576
full	Huttenhower_LC4	BlastMeganFilteredLiberal	22	108	13	516814	0.892561983471074	0.99995743330573	0.830769230769231	0.999974846515372
full	Huttenhower_LC4	ClarkM1Default	366	113	8	516465	0.933884297520661	0.999291838144384	0.235908141962422	0.999984510322902
full	Huttenhower_LC4	ClarkM4Spaced	261	120	1	516563	0.991735537190083	0.999494992492609	0.31496062992126	0.999998064131453
full	Huttenhower_LC4	DiamondMegan	5	78	43	516861	0.644628099173554	0.999990326312816	0.939759036144578	0.999916812406172
full	Huttenhower_LC4	Gottcha	0	74	47	516870	0.611570247933884	1	1	0.999909076312058
full	Huttenhower_LC4	Kraken	462	117	4	516365	0.966942148760331	0.999106083853978	0.202072538860104	0.999992253601591
full	Huttenhower_LC4	KrakenFiltered	134	117	4	516693	0.966942148760331	0.999740725619985	0.466135458167331	0.999992258519016
full	Huttenhower_LC4	LMAT	239	120	1	516585	0.991735537190083	0.999537560175224	0.334261838440111	0.999998064213897
full	Huttenhower_LC4	MetaFlow	0	19	102	516925	0.15702479338843	1	1	0.999802718233284
full	Huttenhower_LC4	MetaPallette-SmallDB-qual4-default	3	34	87	516907	0.28099173553719	0.999994196281751	0.918918918918919	0.999831719517054
full	Huttenhower_LC4	MetaPallette-SmallDB-qual4-specific	1	33	88	516910	0.272727272727273	0.999998065430993	0.970588235294118	0.999829786575577
full	Huttenhower_LC4	Metaphlan	7	56	65	516881	0.462809917355372	0.999986457414372	0.888888888888889	0.999874261528283
full	Huttenhower_LC4	NBC	1393	43	78	515508	0.355371900826446	0.997305093238357	0.0299442896935933	0.999848715830143
full	Huttenhower_LC4	OneCodexAbundanceFiltered	8	111	10	516825	0.917355371900827	0.999984521112235	0.932773109243698	0.999980651465168
full	Huttenhower_LC4	PhyloSift	2002	116	5	514826	0.958677685950413	0.99612637086226	0.0547686496694995	0.999990288075116
full	Huttenhower_LC4	PhyloSift90pct	232	85	36	516627	0.702479338842975	0.999551134835613	0.26813880126183	0.999930322086157
full	Huttenhower_LC5	BlastMeganFiltered	27	84	31	516833	0.730434782608696	0.9999477614828	0.756756756756757	0.99994002290738
full	Huttenhower_LC5	BlastMeganFilteredLiberal	29	96	19	516819	0.834782608695652	0.99994389066031	0.768	0.999963237997206
full	Huttenhower_LC5	ClarkM1Default	638	108	7	516198	0.939130434782609	0.998765565866155	0.144772117962467	0.999986439495937
full	Huttenhower_LC5	ClarkM4Spaced	729	110	5	516105	0.956521739130435	0.998589489081601	0.131108462455304	0.99999031214276
full	Huttenhower_LC5	DiamondMegan	15	78	37	516851	0.678260869565217	0.999970978938448	0.838709677419355	0.999928417761681
full	Huttenhower_LC5	Gottcha	4	74	41	516866	0.643478260869565	0.999992261110144	0.948717948717949	0.999920682056927
full	Huttenhower_LC5	Kraken	413	110	5	516421	0.956521739130435	0.999200903965296	0.210325047801147	0.99999031807074
full	Huttenhower_LC5	KrakenFiltered	120	110	5	516714	0.956521739130435	0.999767817132774	0.478260869565217	0.999990323560775
full	Huttenhower_LC5	LMAT	198	114	1	516632	0.991304347826087	0.999616895304065	0.365384615384615	0.999998064390002
full	Huttenhower_LC5	MetaFlow	0	36	79	516908	0.31304347826087	1	1	0.999847191515454
full	Huttenhower_LC5	MetaPallette-SmallDB-qual4-default	11	49	66	516884	0.426086956521739	0.999978719082212	0.816666666666667	0.999872328078151
full	Huttenhower_LC5	MetaPallette-SmallDB-qual4-specific	10	52	63	516882	0.452173913043478	0.999980653598817	0.838709677419355	0.999878130168587
full	Huttenhower_LC5	Metaphlan	17	79	36	516848	0.68695652173913	0.99996710939994	0.822916666666667	0.999930351877791
full	Huttenhower_LC5	NBC	1907	41	74	514996	0.356521739130435	0.996310719806231	0.021047227926078	0.999856330207545
full	Huttenhower_LC5	OneCodexAbundanceFiltered	12	110	5	516822	0.956521739130435	0.999976781713277	0.901639344262295	0.999990325582835
full	Huttenhower_LC5	PhyloSift	1954	112	3	514878	0.973913043478261	0.996219274348338	0.0542110358180058	0.999994173410944
full	Huttenhower_LC5	PhyloSift90pct	195	98	17	516651	0.852173913043478	0.999622711600748	0.334470989761092	0.999967096859105
full	Huttenhower_LC6	BlastMeganFiltered	17	95	29	516832	0.766129032258065	0.999967108381752	0.848214285714286	0.999943892071563
full	Huttenhower_LC6	BlastMeganFilteredLiberal	24	112	12	516808	0.903225806451613	0.999953563246858	0.823529411764706	0.999976781084323
full	Huttenhower_LC6	ClarkM1Default	442	124	0	516378	1	0.999144769939244	0.219081272084806	1
full	Huttenhower_LC6	ClarkM4Spaced	416	124	0	516404	1	0.999195077589877	0.22962962962963	1
full	Huttenhower_LC6	DiamondMegan	11	90	34	516843	0.725806451612903	0.99997871739408	0.891089108910891	0.99993422032708
full	Huttenhower_LC6	Gottcha	0	91	33	516853	0.733870967741936	1	1	0.999936156135009
full	Huttenhower_LC6	Kraken	537	122	2	516285	0.983870967741936	0.998960957544377	0.185128983308042	0.999996126185629
full	Huttenhower_LC6	KrakenFiltered	169	122	2	516653	0.983870967741936	0.999673001536312	0.419243986254296	0.999996128944847
full	Huttenhower_LC6	LMAT	279	124	0	516541	1	0.999460160210518	0.307692307692308	1
full	Huttenhower_LC6	MetaFlow	0	32	92	516912	0.258064516129032	1	1	0.999822051666912
full	Huttenhower_LC6	MetaPallette-SmallDB-qual4-default	10	65	59	516869	0.524193548387097	0.999980653112237	0.866666666666667	0.999885864182246
full	Huttenhower_LC6	MetaPallette-SmallDB-qual4-specific	8	66	58	516870	0.532258064516129	0.999984522459845	0.891891891891892	0.999887798687632
full	Huttenhower_LC6	Metaphlan	10	89	35	516845	0.717741935483871	0.99998065221387	0.898989898989899	0.999932286023835
full	Huttenhower_LC6	NBC	1909	37	87	514998	0.298387096774194	0.996306879187165	0.0190133607399794	0.999831095838551
full	Huttenhower_LC6	OneCodexAbundanceFiltered	1	119	5	516824	0.959677419354839	0.99999806510908	0.991666666666667	0.999990325620273
full	Huttenhower_LC6	PhyloSift	2086	120	4	514738	0.967741935483871	0.995963809730198	0.0543970988213962	0.999992229116723
full	Huttenhower_LC6	PhyloSift90pct	172	103	21	516669	0.830645161290323	0.999667209064296	0.374545454545455	0.999959356674215
full	Huttenhower_LC7	BlastMeganFiltered	12	88	36	516844	0.709677419354839	0.999976782701565	0.88	0.999930351338802
full	Huttenhower_LC7	BlastMeganFilteredLiberal	21	112	12	516811	0.903225806451613	0.999959367841001	0.842105263157895	0.999976781219102
full	Huttenhower_LC7	ClarkM1Default	206	124	0	516614	1	0.999601408614218	0.375757575757576	1
full	Huttenhower_LC7	ClarkM4Spaced	222	124	0	516598	1	0.999570450059982	0.358381502890173	1
full	Huttenhower_LC7	DiamondMegan	7	83	41	516854	0.669354838709677	0.999986456706929	0.922222222222222	0.999920680215518
full	Huttenhower_LC7	Gottcha	2	84	40	516858	0.67741935483871	0.999996130480207	0.976744186046512	0.99992261529354
full	Huttenhower_LC7	Kraken	252	120	4	516572	0.967741935483871	0.999512406544588	0.32258064516129	0.999992256705693
full	Huttenhower_LC7	KrakenFiltered	96	120	4	516728	0.967741935483871	0.999814250112224	0.555555555555556	0.999992259043373
full	Huttenhower_LC7	LMAT	133	123	1	516688	0.991935483870968	0.999742657515852	0.48046875	0.999998064599788
full	Huttenhower_LC7	MetaFlow	0	33	91	516911	0.266129032258065	1	1	0.99982398520702
full	Huttenhower_LC7	MetaPallette-SmallDB-qual4-default	6	36	88	516902	0.290322580645161	0.999988392518591	0.857142857142857	0.999829783941662
full	Huttenhower_LC7	MetaPallette-SmallDB-qual4-specific	3	40	84	516901	0.32258064516129	0.999994196214384	0.930232558139535	0.999837519463814
full	Huttenhower_LC7	Metaphlan	11	68	56	516865	0.548387096774194	0.99997871829994	0.860759493670886	0.999891666231397
full	Huttenhower_LC7	NBC	1925	40	84	514979	0.32258064516129	0.996275904229799	0.0203562340966921	0.999836913154313
full	Huttenhower_LC7	OneCodexAbundanceFiltered	10	120	4	516814	0.967741935483871	0.999980651053357	0.923076923076923	0.99999226033149
full	Huttenhower_LC7	PhyloSift	1181	108	16	515655	0.870967741935484	0.997714942457569	0.0837858805275407	0.999968972465002
full	Huttenhower_LC7	PhyloSift90pct	76	84	40	516784	0.67741935483871	0.999852958247881	0.525	0.999922604213427
full	Huttenhower_LC8	BlastMeganFiltered	16	98	11	516830	0.89908256880734	0.999969043003138	0.859649122807018	0.999978716858763
full	Huttenhower_LC8	BlastMeganFilteredLiberal	22	103	6	516819	0.944954128440367	0.999957433717526	0.824	0.999988390654477
full	Huttenhower_LC8	ClarkM1Default	493	108	1	516343	0.990825688073395	0.999046119078392	0.179700499168053	0.999998063306633
full	Huttenhower_LC8	ClarkM4Spaced	512	108	1	516324	0.990825688073395	0.999009356933341	0.174193548387097	0.999998063235365
full	Huttenhower_LC8	DiamondMegan	11	95	14	516838	0.871559633027523	0.999978717188192	0.89622641509434	0.999972912942196
full	Huttenhower_LC8	Gottcha	0	83	26	516861	0.761467889908257	1	1	0.999949698870353
full	Huttenhower_LC8	Kraken	597	108	1	516239	0.990825688073395	0.998844894705477	0.153191489361702	0.999998062916473
full	Huttenhower_LC8	KrakenFiltered	247	108	1	516589	0.990825688073395	0.999522092114326	0.304225352112676	0.999998064228886
full	Huttenhower_LC8	LMAT	313	109	0	516522	1	0.999394390859752	0.258293838862559	1
full	Huttenhower_LC8	MetaFlow	0	32	77	516912	0.293577981651376	1	1	0.999851060660865
full	Huttenhower_LC8	MetaPallette-SmallDB-qual4-default	9	67	42	516868	0.614678899082569	0.999982587733639	0.881578947368421	0.999918747944516
full	Huttenhower_LC8	MetaPallette-SmallDB-qual4-specific	6	82	27	516856	0.752293577981651	0.999988391485542	0.931818181818182	0.999947763807283
full	Huttenhower_LC8	Metaphlan	15	79	30	516850	0.724770642201835	0.9999709788823	0.840425531914894	0.999941959449002
full	Huttenhower_LC8	NBC	1936	42	67	514966	0.385321100917431	0.99625460919091	0.0212335692618807	0.999869911248405
full	Huttenhower_LC8	OneCodexAbundanceFiltered	9	109	0	516826	1	0.999982586318651	0.923728813559322	1
full	Huttenhower_LC8	PhyloSift	1887	103	6	514954	0.944954128440367	0.996348973862368	0.0517587939698492	0.999988348609601
full	Huttenhower_LC8	PhyloSift90pct	274	101	8	516569	0.926605504587156	0.999469858351569	0.269333333333333	0.999984513441365
full	JGI_SRR033547	BlastMeganFiltered	12	41	20	516891	0.672131147540984	0.999976784812624	0.773584905660377	0.999961308619859
full	JGI_SRR033547	BlastMeganFilteredLiberal	12	41	20	516891	0.672131147540984	0.999976784812624	0.773584905660377	0.999961308619859
full	JGI_SRR033547	ClarkM1Default	10	32	29	516902	0.524590163934426	0.999980654347355	0.761904761904762	0.999943899669395
full	JGI_SRR033547	ClarkM4Spaced	14	33	28	516897	0.540983606557377	0.999972916033901	0.702127659574468	0.999945833534845
full	JGI_SRR033547	DiamondMegan	6	17	44	516921	0.278688524590164	0.999988392945232	0.739130434782609	0.999914887855077
full	JGI_SRR033547	Gottcha	1	2	59	516941	0.0327868852459016	0.999998065547005	0.666666666666667	0.999885880077369
full	JGI_SRR033547	Kraken	15	37	24	516892	0.60655737704918	0.999970981240339	0.711538461538462	0.999953570792933
full	JGI_SRR033547	KrakenFiltered	8	34	27	516902	0.557377049180328	0.999984523418003	0.80952380952381	0.999947768455629
full	JGI_SRR033547	LMAT	16	42	19	516886	0.688524590163934	0.99996904635695	0.724137931034483	0.99996324276221
full	JGI_SRR033547	MetaFlow	1	2	59	516941	0.0327868852459016	0.999998065547005	0.666666666666667	0.999885880077369
full	JGI_SRR033547	MetaPallette-SmallDB-qual4-default	9	21	40	516914	0.344262295081967	0.999982589283123	0.7	0.999922623676381
full	JGI_SRR033547	MetaPallette-SmallDB-qual4-specific	14	26	35	516904	0.426229508196721	0.999972916400667	0.65	0.999932293752261
full	JGI_SRR033547	Metaphlan	1	2	59	516941	0.0327868852459016	0.999998065547005	0.666666666666667	0.999885880077369
full	JGI_SRR033547	NBC	97	23	38	516824	0.377049180327869	0.999812350436527	0.191666666666667	0.99992647940843
full	JGI_SRR033547	OneCodexAbundanceFiltered	5	20	41	516919	0.327868852459016	0.999990327398225	0.8	0.999920690188796
full	JGI_SRR033547	PhyloSift	1	2	59	516941	0.0327868852459016	0.999998065547005	0.666666666666667	0.999885880077369
full	JGI_SRR033547	PhyloSift90pct	1	2	59	516941	0.0327868852459016	0.999998065547005	0.666666666666667	0.999885880077369
full	JGI_SRR033548	BlastMeganFiltered	5	50	11	516889	0.819672131147541	0.999990326836837	0.909090909090909	0.999978719288063
full	JGI_SRR033548	BlastMeganFilteredLiberal	32	51	10	516861	0.836065573770492	0.999938091635987	0.614457831325301	0.999980652812791
full	JGI_SRR033548	ClarkM1Default	83	40	21	516821	0.655737704918033	0.99983942859796	0.32520325203252	0.999959368627163
full	JGI_SRR033548	ClarkM4Spaced	82	40	21	516822	0.655737704918033	0.999841363193165	0.327868852459016	0.999959368705777
full	JGI_SRR033548	DiamondMegan	12	48	13	516884	0.786885245901639	0.999976784498236	0.8	0.999974849921745
full	JGI_SRR033548	Gottcha	1	33	28	516910	0.540983606557377	0.999998065430993	0.970588235294118	0.999945834897028
full	JGI_SRR033548	Kraken	124	48	13	516772	0.786885245901639	0.999760106481768	0.27906976744186	0.999974844471105
full	JGI_SRR033548	KrakenFiltered	28	48	13	516868	0.786885245901639	0.999945830495883	0.631578947368421	0.999974849143226
full	JGI_SRR033548	LMAT	66	55	6	516823	0.901639344262295	0.999872313011111	0.454545454545455	0.999988390744327
full	JGI_SRR033548	MetaFlow	0	10	51	516934	0.163934426229508	1	1	0.99990135110303
full	JGI_SRR033548	MetaPallette-SmallDB-qual4-default	1	34	27	516909	0.557377049180328	0.99999806542725	0.971428571428571	0.999947769162914
full	JGI_SRR033548	MetaPallette-SmallDB-qual4-specific	1	35	26	516908	0.573770491803279	0.999998065423508	0.972222222222222	0.999949703443767
full	JGI_SRR033548	Metaphlan	6	26	35	516912	0.426229508196721	0.999988392743143	0.8125	0.999932294800047
full	JGI_SRR033548	NBC	479	26	35	516439	0.426229508196721	0.999073353994251	0.0514851485148515	0.999932232793906
full	JGI_SRR033548	OneCodexAbundanceFiltered	12	42	19	516890	0.688524590163934	0.999976784767712	0.777777777777778	0.999963243046648
full	JGI_SRR033548	PhyloSift	1076	56	5	515812	0.918032786885246	0.997918311123493	0.049469964664311	0.999990306639758
full	JGI_SRR033548	PhyloSift90pct	247	53	8	516644	0.868852459016393	0.999522142966312	0.176666666666667	0.999984515689478
